"","invoice_id","Branch","City","category","unit_price","quantity","date","time","payment_method","rating","profit_margin","total_price"
"235","236","WALM084","Schertz","Sports and travel","93.14","2","20/01/19","18:09:00","Ewallet","4.1","0.33","186.28"
"236","237","WALM068","Burleson","Health and beauty","17.41","5","28/01/19","15:16:00","Credit card","4.9","0.33","87.05"
"237","238","WALM023","Midland","Fashion accessories","44.22","5","05/03/19","17:07:00","Credit card","8.6","0.48","221.1"
"238","239","WALM040","Edinburg","Electronic accessories","13.22","5","02/03/19","19:26:00","Cash","4.3","0.48","66.1"
"239","240","WALM085","Kerrville","Fashion accessories","89.69","1","11/01/19","11:20:00","Ewallet","4.9","0.33","89.69"
"240","241","WALM009","Plano","Food and beverages","24.94","9","11/01/19","16:49:00","Credit card","5.6","0.48","224.46"
"241","242","WALM100","Canyon","Health and beauty","59.77","2","11/03/19","12:01:00","Credit card","5.8","0.18","119.54"
"242","243","WALM077","Coppell","Fashion accessories","93.2","2","28/02/19","18:37:00","Credit card","6","0.33","186.4"
"243","244","WALM034","College Station","Home and lifestyle","62.65","4","05/01/19","11:25:00","Cash","4.2","0.48","250.6"
"244","245","WALM070","Hurst","Home and lifestyle","93.87","8","02/02/19","18:42:00","Credit card","8.3","0.33","750.96"
"245","246","WALM021","McAllen","Home and lifestyle","47.59","8","01/01/19","14:47:00","Cash","5.7","0.48","380.72"
"246","247","WALM044","Pharr","Electronic accessories","81.4","3","09/02/19","19:43:00","Cash","4.8","0.48","244.2"
"247","248","WALM055","Waxahachie","Fashion accessories","17.94","5","23/01/19","14:04:00","Ewallet","6.8","0.33","89.7"
"248","249","WALM019","Pasadena","Electronic accessories","77.72","4","07/01/19","16:11:00","Credit card","8.8","0.48","310.88"
"249","250","WALM026","Denton","Food and beverages","73.06","7","14/01/19","19:06:00","Credit card","4.2","0.48","511.42"
"250","251","WALM033","Pearland","Food and beverages","46.55","9","02/02/19","15:34:00","Ewallet","6.4","0.48","418.95"
"251","252","WALM078","Del Rio","Fashion accessories","35.19","10","17/03/19","19:06:00","Credit card","8.4","0.33","351.9"
"252","253","WALM066","Grapevine","Sports and travel","14.39","2","02/03/19","19:44:00","Credit card","7.2","0.33","28.78"
"253","254","WALM011","Lubbock","Home and lifestyle","23.75","4","16/03/19","11:22:00","Cash","5.2","0.48","95"
"254","255","WALM016","Brownsville","Home and lifestyle","58.9","8","06/01/19","11:23:00","Cash","8.9","0.48","471.2"
"255","256","WALM048","Harlingen","Fashion accessories","32.62","4","29/01/19","14:12:00","Cash","9","0.48","130.48"
"256","257","WALM067","Haltom City","Electronic accessories","66.35","1","31/01/19","10:46:00","Credit card","9.7","0.33","66.35"
"257","258","WALM049","North Richland Hills","Home and lifestyle","25.91","6","05/02/19","10:16:00","Ewallet","8.7","0.48","155.46"
"258","259","WALM029","Round Rock","Electronic accessories","32.25","4","13/02/19","12:38:00","Ewallet","6.5","0.48","129"
"259","260","WALM100","Canyon","Electronic accessories","65.94","4","07/02/19","13:05:00","Credit card","6.9","0.18","263.76"
"260","261","WALM074","Weslaco","Electronic accessories","75.06","9","19/03/19","13:25:00","Cash","6.2","0.33","675.54"
"261","262","WALM019","Pasadena","Fashion accessories","16.45","4","07/03/19","14:53:00","Ewallet","5.6","0.48","65.8"
"262","263","WALM022","Mesquite","Fashion accessories","38.3","4","13/03/19","19:22:00","Cash","5.7","0.48","153.2"
"263","264","WALM099","Weatherford","Sports and travel","22.24","10","09/02/19","11:00:00","Cash","4.2","0.18","222.4"
"264","265","WALM095","Big Spring","Sports and travel","54.45","1","26/02/19","19:24:00","Ewallet","7.9","0.33","54.45"
"265","266","WALM075","San Marcos","Sports and travel","98.4","7","12/03/19","12:43:00","Credit card","8.7","0.33","688.8"
"266","267","WALM072","Lancaster","Home and lifestyle","35.47","4","14/03/19","17:22:00","Credit card","6.9","0.33","141.88"
"267","268","WALM081","Friendswood","Food and beverages","74.6","10","08/01/19","20:55:00","Cash","9.5","0.33","746"
"268","269","WALM001","Houston","Home and lifestyle","70.74","4","05/01/19","16:05:00","Credit card","4.4","0.36","282.96"
"269","270","WALM001","Houston","Home and lifestyle","35.54","10","04/01/19","13:34:00","Ewallet","7","0.36","355.4"
"270","271","WALM069","Rockwall","Sports and travel","67.43","5","06/03/19","18:13:00","Ewallet","6.3","0.33","337.15"
"271","272","WALM027","Abilene","Health and beauty","21.12","2","03/01/19","19:17:00","Cash","9.7","0.48","42.24"
"272","273","WALM094","Alamo","Home and lifestyle","21.54","9","07/01/19","11:44:00","Credit card","8.8","0.33","193.86"
"273","274","WALM025","Waco","Home and lifestyle","12.03","2","27/01/19","15:51:00","Cash","5.1","0.48","24.06"
"274","275","WALM042","Bryan","Health and beauty","99.71","6","26/02/19","16:52:00","Ewallet","7.9","0.48","598.26"
"275","276","WALM056","Rowlett","Fashion accessories","47.97","7","07/01/19","20:52:00","Cash","6.2","0.33","335.79"
"276","277","WALM027","Abilene","Home and lifestyle","21.82","10","07/01/19","17:36:00","Cash","7.1","0.48","218.2"
"277","278","WALM046","Temple","Fashion accessories","95.42","4","02/02/19","13:23:00","Ewallet","6.4","0.48","381.68"
"278","279","WALM091","Little Elm","Fashion accessories","70.99","10","20/03/19","16:28:00","Cash","5.7","0.33","709.9"
"279","280","WALM051","New Braunfels","Sports and travel","44.02","10","20/03/19","19:57:00","Credit card","9.6","0.48","440.2"
"280","281","WALM073","Seguin","Home and lifestyle","69.96","8","15/02/19","17:01:00","Credit card","6.4","0.33","559.68"
"281","282","WALM036","Allen","Home and lifestyle","37","1","06/03/19","13:29:00","Credit card","7.9","0.48","37"
"282","283","WALM097","Alice","Sports and travel","15.34","1","06/01/19","11:09:00","Cash","6.5","0.18","15.34"
"283","284","WALM030","Richardson","Health and beauty","99.83","6","04/03/19","15:02:00","Ewallet","8.5","0.48","598.98"
"284","285","WALM079","La Porte","Health and beauty","47.67","4","12/03/19","14:21:00","Cash","9.1","0.33","190.68"
"285","286","WALM052","Mansfield","Health and beauty","66.68","5","20/02/19","18:01:00","Cash","7.6","0.57","333.4"
"286","287","WALM010","Laredo","Home and lifestyle","74.86","1","24/03/19","14:49:00","Cash","6.9","0.48","74.86"
"287","288","WALM079","La Porte","Sports and travel","23.75","9","31/01/19","12:02:00","Cash","9.5","0.33","213.75"
"288","289","WALM094","Alamo","Food and beverages","48.51","7","25/01/19","13:30:00","Credit card","5.2","0.33","339.57"
"289","290","WALM074","Weslaco","Home and lifestyle","94.88","7","03/02/19","14:38:00","Cash","4.2","0.33","664.16"
"290","291","WALM017","McKinney","Electronic accessories","40.3","10","24/01/19","17:37:00","Credit card","7","0.48","403"
"291","292","WALM040","Edinburg","Electronic accessories","27.85","7","14/03/19","17:20:00","Ewallet","6","0.48","194.95"
"292","293","WALM007","Arlington","Electronic accessories","62.48","1","18/02/19","20:29:00","Cash","4.7","0.48","62.48"
"293","294","WALM015","Grand Prairie","Food and beverages","36.36","2","21/01/19","10:00:00","Cash","7.1","0.48","72.72"
"294","295","WALM023","Midland","Health and beauty","18.11","10","13/03/19","11:46:00","Ewallet","5.9","0.48","181.1"
"295","296","WALM014","Amarillo","Electronic accessories","51.92","5","03/03/19","13:42:00","Cash","7.5","0.48","259.6"
"296","297","WALM036","Allen","Electronic accessories","28.84","4","29/03/19","14:44:00","Cash","6.4","0.48","115.36"
"297","298","WALM085","Kerrville","Home and lifestyle","78.38","6","10/01/19","14:16:00","Ewallet","5.8","0.33","470.28"
"298","299","WALM095","Big Spring","Home and lifestyle","60.01","4","25/01/19","15:54:00","Cash","4.5","0.33","240.04"
"299","300","WALM017","McKinney","Home and lifestyle","88.61","1","19/01/19","10:21:00","Cash","7.7","0.48","88.61"
"300","301","WALM100","Canyon","Fashion accessories","99.82","2","02/01/19","18:09:00","Credit card","6.7","0.18","199.64"
"301","302","WALM048","Harlingen","Health and beauty","39.01","1","12/03/19","16:46:00","Credit card","4.7","0.48","39.01"
"302","303","WALM031","Lewisville","Food and beverages","48.61","1","25/02/19","15:31:00","Cash","4.4","0.48","48.61"
"303","304","WALM026","Denton","Electronic accessories","51.19","4","18/03/19","17:15:00","Credit card","4.7","0.48","204.76"
"304","305","WALM045","Missouri City","Electronic accessories","14.96","8","23/02/19","12:29:00","Credit card","8.6","0.48","119.68"
"305","306","WALM053","Conroe","Electronic accessories","72.2","7","26/03/19","20:14:00","Ewallet","4.3","0.21","505.4"
"306","307","WALM088","Cleburne","Sports and travel","40.23","7","30/03/19","13:22:00","Cash","9.6","0.33","281.61"
"307","308","WALM066","Grapevine","Home and lifestyle","88.79","8","17/02/19","17:09:00","Cash","4.1","0.33","710.32"
"308","309","WALM033","Pearland","Electronic accessories","26.48","3","21/03/19","10:40:00","Ewallet","4.7","0.48","79.44"
"309","310","WALM012","Garland","Fashion accessories","81.91","2","05/03/19","17:43:00","Cash","7.8","0.48","163.82"
"310","311","WALM036","Allen","Sports and travel","79.93","6","31/01/19","14:04:00","Cash","5.5","0.48","479.58"
"311","312","WALM076","Huntsville","Fashion accessories","69.33","2","05/02/19","19:05:00","Ewallet","9.7","0.33","138.66"
"312","313","WALM012","Garland","Food and beverages","14.23","5","01/02/19","10:08:00","Credit card","4.4","0.48","71.15"
"313","314","WALM026","Denton","Health and beauty","15.55","9","07/03/19","13:12:00","Cash","5","0.48","139.95"
"314","315","WALM075","San Marcos","Electronic accessories","78.13","10","10/02/19","20:51:00","Cash","4.4","0.33","781.3"
"315","316","WALM030","Richardson","Food and beverages","99.37","2","14/02/19","17:29:00","Cash","5.2","0.48","198.74"
"316","317","WALM012","Garland","Food and beverages","21.08","3","09/02/19","10:25:00","Cash","7.3","0.48","63.24"
"317","318","WALM091","Little Elm","Electronic accessories","74.79","5","10/01/19","11:34:00","Cash","4.9","0.33","373.95"
"318","319","WALM048","Harlingen","Health and beauty","29.67","7","11/03/19","18:58:00","Credit card","8.1","0.48","207.69"
"319","320","WALM059","Pflugerville","Health and beauty","44.07","4","18/02/19","16:28:00","Ewallet","8.4","0.33","176.28"
"320","321","WALM065","Texas City","Food and beverages","22.93","9","26/02/19","20:26:00","Cash","5.5","0.33","206.37"
"321","322","WALM016","Brownsville","Health and beauty","39.42","1","18/01/19","15:08:00","Cash","8.4","0.48","39.42"
"322","323","WALM037","League City","Health and beauty","15.26","6","15/02/19","18:03:00","Ewallet","9.8","0.48","91.56"
"323","324","WALM010","Laredo","Fashion accessories","61.77","5","08/03/19","13:21:00","Cash","6.7","0.48","308.85"
"324","325","WALM086","Rosenberg","Home and lifestyle","21.52","6","17/01/19","12:48:00","Credit card","9.4","0.33","129.12"
"325","326","WALM088","Cleburne","Sports and travel","97.74","4","12/03/19","19:53:00","Ewallet","6.4","0.33","390.96"
"326","327","WALM069","Rockwall","Food and beverages","99.78","5","09/03/19","19:09:00","Cash","5.4","0.33","498.9"
"327","328","WALM057","Euless","Food and beverages","94.26","4","12/03/19","16:30:00","Cash","8.6","0.33","377.04"
"328","329","WALM052","Mansfield","Health and beauty","51.13","4","25/01/19","10:11:00","Credit card","4","0.57","204.52"
"329","330","WALM063","Georgetown","Electronic accessories","36.36","4","25/03/19","13:07:00","Cash","7.6","0.33","145.44"
"330","331","WALM071","Lufkin","Home and lifestyle","22.02","9","07/02/19","18:48:00","Cash","6.8","0.33","198.18"
"331","332","WALM076","Huntsville","Food and beverages","32.9","3","17/02/19","17:27:00","Credit card","9.1","0.33","98.7"
"332","333","WALM070","Hurst","Fashion accessories","77.02","5","03/02/19","15:59:00","Cash","5.5","0.33","385.1"
"333","334","WALM034","College Station","Food and beverages","23.48","2","14/03/19","11:21:00","Credit card","7.9","0.48","46.96"
"334","335","WALM089","Southlake","Sports and travel","14.7","5","24/03/19","13:48:00","Ewallet","8.5","0.33","73.5"
"335","336","WALM032","Tyler","Electronic accessories","28.45","5","21/03/19","10:17:00","Credit card","9.1","0.48","142.25"
"336","337","WALM024","Carrollton","Fashion accessories","76.4","9","19/03/19","15:49:00","Ewallet","7.5","0.48","687.6"
"337","338","WALM100","Canyon","Sports and travel","57.95","6","24/02/19","13:02:00","Cash","5.2","0.18","347.7"
"338","339","WALM016","Brownsville","Electronic accessories","47.65","3","28/03/19","12:58:00","Credit card","9.5","0.48","142.95"
"339","340","WALM051","New Braunfels","Food and beverages","42.82","9","05/02/19","15:26:00","Credit card","8.9","0.48","385.38"
"340","341","WALM014","Amarillo","Electronic accessories","48.09","3","10/02/19","18:23:00","Credit card","7.8","0.48","144.27"
"341","342","WALM030","Richardson","Health and beauty","55.97","7","05/03/19","19:06:00","Ewallet","8.9","0.48","391.79"
"342","343","WALM037","League City","Health and beauty","76.9","7","15/02/19","20:21:00","Cash","7.7","0.48","538.3"
"343","344","WALM045","Missouri City","Food and beverages","97.03","5","30/01/19","16:24:00","Credit card","9.3","0.48","485.15"
"344","345","WALM007","Arlington","Sports and travel","44.65","3","14/02/19","15:04:00","Cash","6.2","0.48","133.95"
"345","346","WALM057","Euless","Fashion accessories","77.93","9","27/02/19","16:10:00","Ewallet","7.6","0.33","701.37"
"346","347","WALM096","Eagle Pass","Electronic accessories","71.95","1","04/02/19","12:14:00","Cash","7.3","0.18","71.95"
"347","348","WALM066","Grapevine","Home and lifestyle","89.25","8","20/01/19","10:13:00","Cash","4.7","0.33","714"
"348","349","WALM095","Big Spring","Electronic accessories","26.02","7","28/03/19","17:38:00","Cash","5.1","0.33","182.14"
"349","350","WALM087","Waxahachie","Health and beauty","13.5","10","27/02/19","11:06:00","Credit card","4.8","0.33","135"
"350","351","WALM017","McKinney","Fashion accessories","99.3","10","15/02/19","14:53:00","Credit card","6.6","0.48","993"
"351","352","WALM029","Round Rock","Electronic accessories","51.69","7","26/01/19","18:22:00","Cash","5.5","0.48","361.83"
"352","353","WALM098","Mineral Wells","Fashion accessories","54.73","7","14/03/19","19:02:00","Credit card","8.5","0.18","383.11"
"353","354","WALM019","Pasadena","Home and lifestyle","27","9","02/03/19","14:16:00","Cash","4.8","0.48","243"
"354","355","WALM082","Weslaco","Electronic accessories","30.24","1","04/03/19","15:44:00","Cash","8.4","0.33","30.24"
"355","356","WALM090","Brownwood","Food and beverages","89.14","4","07/01/19","12:20:00","Credit card","7.8","0.33","356.56"
"356","357","WALM028","Odessa","Fashion accessories","37.55","10","08/03/19","20:01:00","Credit card","9.3","0.48","375.5"
"357","358","WALM017","McKinney","Sports and travel","95.44","10","09/01/19","13:45:00","Cash","5.2","0.48","954.4"
"358","359","WALM070","Hurst","Electronic accessories","27.5","3","01/03/19","15:40:00","Ewallet","6.5","0.33","82.5"
"359","360","WALM081","Friendswood","Sports and travel","74.97","1","16/03/19","16:58:00","Cash","5.6","0.33","74.97"
"360","361","WALM010","Laredo","Food and beverages","80.96","8","17/02/19","11:12:00","Credit card","7.4","0.48","647.68"
"361","362","WALM070","Hurst","Food and beverages","94.47","8","27/02/19","15:12:00","Cash","9.1","0.33","755.76"
"362","363","WALM002","Dallas","Food and beverages","99.79","2","07/03/19","20:37:00","Ewallet","8","0.36","199.58"
"363","364","WALM089","Southlake","Home and lifestyle","73.22","6","21/01/19","17:44:00","Cash","7.2","0.33","439.32"
"364","365","WALM037","League City","Food and beverages","41.24","4","19/02/19","16:23:00","Cash","7.1","0.48","164.96"
"365","366","WALM079","La Porte","Fashion accessories","81.68","4","06/01/19","12:12:00","Cash","9.1","0.33","326.72"
"366","367","WALM072","Lancaster","Electronic accessories","51.32","9","14/03/19","19:33:00","Cash","5.6","0.33","461.88"
"367","368","WALM048","Harlingen","Home and lifestyle","65.94","4","24/03/19","10:29:00","Cash","6","0.48","263.76"
"368","369","WALM026","Denton","Sports and travel","14.36","10","27/01/19","14:28:00","Cash","5.4","0.48","143.6"
"369","370","WALM018","Frisco","Electronic accessories","21.5","9","06/03/19","12:46:00","Credit card","7.8","0.48","193.5"
"370","371","WALM005","Fort Worth","Electronic accessories","26.26","7","02/02/19","19:40:00","Cash","9.9","0.48","183.82"
"371","372","WALM071","Lufkin","Fashion accessories","60.96","2","25/01/19","19:39:00","Credit card","4.9","0.33","121.92"
"372","373","WALM086","Rosenberg","Home and lifestyle","70.11","6","14/03/19","17:54:00","Ewallet","5.2","0.33","420.66"
"373","374","WALM014","Amarillo","Fashion accessories","42.08","6","29/01/19","12:25:00","Cash","8.9","0.48","252.48"
"374","375","WALM020","Killeen","Home and lifestyle","67.09","5","03/01/19","16:47:00","Credit card","9.1","0.48","335.45"
